ObjectID	X	Y	Z	Timepoint	Radius	Precursors	Color
411	422.0859375	191.5507813	72	257	10	"{13, 401, 402, 406}"	"RGBColor[0.9022382475748763, 0.4499704195888954, 0.19123064154928363]"
411	426.7578125	189.7539063	76	300	10	"{13, 401, 402, 406}"	"RGBColor[0.9022382475748763, 0.4499704195888954, 0.19123064154928363]"
412	503.3046875	161.7226563	92	123	10	"{13, 400}"	"RGBColor[0.24472508947192034, 0.3480591968566169, 0.8115299477893855]"
412	465.9296875	167.1132813	91	300	10	"{13, 400}"	"RGBColor[0.24472508947192034, 0.3480591968566169, 0.8115299477893855]"
413	521.6328125	158.4882813	92	123	10	"{13, 400}"	"RGBColor[0.6654141794733587, 0.7430495421640827, 0.3233436050860336]"
413	589.1953125	137.6445313	102	300	10	"{13, 400}"	"RGBColor[0.6654141794733587, 0.7430495421640827, 0.3233436050860336]"
414	157.5859375	168.5507813	83	14	10	{14}	"RGBColor[0.8973813475248132, 0.41841882238337014, 0.18504165628788233]"
414	196.0390625	177.1757813	82	112	10	{14}	"RGBColor[0.8973813475248132, 0.41841882238337014, 0.18504165628788233]"
415	142.1328125	169.6289063	83	14	10	{14}	"RGBColor[0.8681787456057254, 0.21563956478597007, 0.1469136298033128]"
415	97.2109375	184.3632813	82	123	10	{14}	"RGBColor[0.8681787456057254, 0.21563956478597007, 0.1469136298033128]"
416	107.9921875	184.3632813	82	124	10	"{14, 415}"	"RGBColor[0.5485570788823063, 0.7350653064543378, 0.4100689554962747]"
416	111.2265625	181.1289063	89	300	10	"{14, 415}"	"RGBColor[0.5485570788823063, 0.7350653064543378, 0.4100689554962747]"
417	89.3046875	185.0820313	82	124	10	"{14, 415}"	"RGBColor[0.7843380415525397, 0.7236029673493136, 0.2652024035477062]"
417	32.5234375	196.2226563	90	300	10	"{14, 415}"	"RGBColor[0.7843380415525397, 0.7236029673493136, 0.2652024035477062]"
418	196.7578125	176.0976563	85	113	10	"{14, 414}"	"RGBColor[0.2608195005057415, 0.4564920513760596, 0.8057898375213082]"
418	188.1328125	172.5039063	90	220	10	"{14, 414}"	"RGBColor[0.2608195005057415, 0.4564920513760596, 0.8057898375213082]"
419	194.9609375	177.5351563	81	113	10	"{14, 414}"	"RGBColor[0.8710078675067295, 0.23774320457759196, 0.15077974187479776]"
419	202.5078125	179.3320313	77	180	10	"{14, 414}"	"RGBColor[0.8710078675067295, 0.23774320457759196, 0.15077974187479776]"
420	211.4921875	181.4882813	75	181	10	"{14, 414, 419}"	"RGBColor[0.30056136737275974, 0.13633978898449017, 0.6826853422282932]"
420	204.3046875	186.1601563	68	255	10	"{14, 414, 419}"	"RGBColor[0.44486286544224357, 0.1102253149570449, 0.5497737965498859]"
421	194.6015625	178.2539063	78	181	10	"{14, 414, 419}"	"RGBColor[0.715501729582426, 0.7400855077572573, 0.29468533333633806]"
421	171.2421875	186.8789063	76	260	10	"{14, 414, 419}"	"RGBColor[0.715501729582426, 0.7400855077572573, 0.29468533333633806]"
422	171.9609375	188.3164063	71	261	10	"{14, 414, 419, 421}"	"RGBColor[0.8727546369512323, 0.2513905354284113, 0.15316677455553754]"
422	173.3984375	180.7695313	72	300	10	"{14, 414, 419, 421}"	"RGBColor[0.8727546369512323, 0.2513905354284113, 0.15316677455553754]"
423	168.0078125	179.6914063	79	261	10	"{14, 414, 419, 421}"	"RGBColor[0.8721946097602298, 0.2470151003158269, 0.15240147424001332]"
423	170.5234375	178.2539063	82	300	10	"{14, 414, 419, 421}"	"RGBColor[0.8721946097602298, 0.2470151003158269, 0.15240147424001332]"
425	196.7578125	178.9726563	68	256	10	"{14, 414, 419, 420}"	"RGBColor[0.740846751977153, 0.7340167579389536, 0.283829936026856]"
425	201.7890625	175.0195313	70	300	10	"{14, 414, 419, 420}"	"RGBColor[0.740846751977153, 0.7340167579389536, 0.283829936026856]"
426	207.5390625	194.7851563	68	256	10	"{14, 414, 419, 420}"	"RGBColor[0.901047527800795, 0.5804766473811617, 0.21609481680375237]"
426	198.1953125	199.8164063	60	300	10	"{14, 414, 419, 420}"	"RGBColor[0.901047527800795, 0.5804766473811617, 0.21609481680375237]"
427	197.1171875	170.3476563	90	221	10	"{14, 414, 418}"	"RGBColor[0.31157690858150255, 0.1175515873064423, 0.664025908331338]"
427	201.7890625	173.5820313	84	300	10	"{14, 414, 418}"	"RGBColor[0.31157690858150255, 0.1175515873064423, 0.664025908331338]"
428	179.5078125	172.8632813	90	221	10	"{14, 414, 418}"	"RGBColor[0.24744996361344274, 0.29237470507402585, 0.792293516801129]"
428	157.2265625	171.7851563	92	300	10	"{14, 414, 418}"	"RGBColor[0.24744996361344274, 0.29237470507402585, 0.792293516801129]"
429	311.7578125	153.4570313	83	24	10	{15}	"RGBColor[0.25569918427564076, 0.4273567504863178, 0.8089386391953403]"
429	327.2109375	158.1289063	83	85	10	{15}	"RGBColor[0.25569918427564076, 0.4273567504863178, 0.8089386391953403]"
430	289.8359375	157.0507813	83	24	10	{15}	"RGBColor[0.2549849115413577, 0.4232924407649109, 0.8093778900307095]"
430	265.7578125	167.1132813	83	85	10	{15}	"RGBColor[0.2549849115413577, 0.4232924407649109, 0.8093778900307095]"
431	265.3984375	163.1601563	86	86	10	"{15, 430}"	"RGBColor[0.90260716577222, 0.47119004146829235, 0.19529285912941188]"
431	267.5546875	163.1601563	88	162	10	"{15, 430}"	"RGBColor[0.90260716577222, 0.47119004146829235, 0.19529285912941188]"
432	265.7578125	166.0351563	81	86	10	"{15, 430}"	"RGBColor[0.37382838462677775, 0.1141298369705372, 0.6106642281723678]"
432	266.1171875	168.1914063	78	141	10	"{15, 430}"	"RGBColor[0.37382838462677775, 0.1141298369705372, 0.6106642281723678]"
433	266.8359375	167.1132813	79	142	10	"{15, 430, 432}"	"RGBColor[0.868619713322243, 0.6587930295417668, 0.2338370351411138]"
433	257.8515625	169.6289063	75	235	10	"{15, 430, 432}"	"RGBColor[0.868619713322243, 0.6587930295417668, 0.2338370351411138]"
434	266.8359375	170.3476563	75	142	10	"{15, 430, 432}"	"RGBColor[0.2705536161409681, 0.497678287110066, 0.7955288571382346]"
434	262.5234375	169.6289063	68	194	10	"{15, 430, 432}"	"RGBColor[0.2705536161409681, 0.497678287110066, 0.7955288571382346]"
435	259.6484375	161.3632813	68	195	10	"{15, 430, 432, 434}"	"RGBColor[0.42984977279491254, 0.7018516107104515, 0.540311733191597]"
435	245.2734375	157.0507813	65	259	10	"{15, 430, 432, 434}"	"RGBColor[0.42984977279491254, 0.7018516107104515, 0.540311733191597]"
436	268.9921875	177.1757813	65	195	10	"{15, 430, 432, 434}"	"RGBColor[0.4023032965705581, 0.683549948054223, 0.5821563092336399]"
436	265.0390625	188.3164063	56	249	10	"{15, 430, 432, 434}"	"RGBColor[0.4023032965705581, 0.683549948054223, 0.5821563092336399]"
437	274.0234375	178.9726563	56	250	10	"{15, 430, 432, 434, 436}"	"RGBColor[0.7859395984601629, 0.7232194818648359, 0.26451644887482284]"
437	275.4609375	182.5664063	37	300	10	"{15, 430, 432, 434, 436}"	"RGBColor[0.7859395984601629, 0.7232194818648359, 0.26451644887482284]"
438	255.6953125	195.5039063	56	250	10	"{15, 430, 432, 434, 436}"	"RGBColor[0.2648937323681329, 0.2000735465146368, 0.7445728154628845]"
438	247.7890625	205.9257813	37	300	10	"{15, 430, 432, 434, 436}"	"RGBColor[0.2648937323681329, 0.2000735465146368, 0.7445728154628845]"
439	238.0859375	163.5195313	65	260	10	"{15, 430, 432, 434, 435}"	"RGBColor[0.47121668998212835, 0.7157458462158339, 0.490993656474672]"
439	230.1796875	171.0664063	59	300	10	"{15, 430, 432, 434, 435}"	"RGBColor[0.47121668998212835, 0.7157458462158339, 0.490993656474672]"
440	254.2578125	153.4570313	65	260	10	"{15, 430, 432, 434, 435}"	"RGBColor[0.8529023077847466, 0.6785228460863066, 0.24029707689055177]"
440	262.8828125	149.8632813	61	300	10	"{15, 430, 432, 434, 435}"	"RGBColor[0.8529023077847466, 0.6785228460863066, 0.24029707689055177]"
441	253.8984375	164.2382813	77	236	10	"{15, 430, 432, 433}"	"RGBColor[0.8689525314909466, 0.22168507469372611, 0.14797104021413196]"
441	246.7109375	165.3164063	73	300	10	"{15, 430, 432, 433}"	"RGBColor[0.8689525314909466, 0.22168507469372611, 0.14797104021413196]"
442	261.4453125	175.7382813	74	236	10	"{15, 430, 432, 433}"	"RGBColor[0.8638062792468953, 0.6700808931158815, 0.2364068868038681]"
442	259.2890625	185.8007813	60	291	10	"{15, 430, 432, 433}"	"RGBColor[0.8638062792468953, 0.6700808931158815, 0.2364068868038681]"
443	266.1171875	185.4414063	61	292	10	"{15, 430, 432, 433, 442}"	"RGBColor[0.8460900616482092, 0.6835001331254684, 0.24269400208961617]"
443	263.9609375	186.5195313	57	300	10	"{15, 430, 432, 433, 442}"	"RGBColor[0.8460900616482092, 0.6835001331254684, 0.24269400208961617]"
444	248.5078125	189.7539063	59	292	10	"{15, 430, 432, 433, 442}"	"RGBColor[0.41389907625857913, 0.6912551682875048, 0.5645406277148476]"
444	246.3515625	190.1132813	55	300	10	"{15, 430, 432, 433, 442}"	"RGBColor[0.41389907625857913, 0.6912551682875048, 0.5645406277148476]"
445	258.2109375	164.2382813	88	163	10	"{15, 430, 431}"	"RGBColor[0.24905203828058986, 0.25963531638871606, 0.7809835636906373]"
445	243.1171875	166.7539063	86	235	10	"{15, 430, 431}"	"RGBColor[0.24905203828058986, 0.25963531638871606, 0.7809835636906373]"
446	274.0234375	161.0039063	88	163	10	"{15, 430, 431}"	"RGBColor[0.25221774870063524, 0.40754690506900804, 0.8110795909791711]"
446	273.6640625	166.0351563	83	225	10	"{15, 430, 431}"	"RGBColor[0.25221774870063524, 0.40754690506900804, 0.8110795909791711]"
447	272.9453125	160.2851563	82	226	10	"{15, 430, 431, 446}"	"RGBColor[0.842386778277961, 0.686205893303777, 0.24399702212904417]"
447	272.2265625	162.4414063	76	284	10	"{15, 430, 431, 446}"	"RGBColor[0.842386778277961, 0.686205893303777, 0.24399702212904417]"
448	277.2578125	170.3476563	84	226	10	"{15, 430, 431, 446}"	"RGBColor[0.262121150157137, 0.46389861623302925, 0.804989371999819]"
448	272.5859375	172.1445313	83	285	10	"{15, 430, 431, 446}"	"RGBColor[0.262121150157137, 0.46389861623302925, 0.804989371999819]"
449	273.6640625	172.8632813	85	286	10	"{15, 430, 431, 446, 448}"	"RGBColor[0.7284765530986296, 0.7369787455445372, 0.2891281528337829]"
449	268.2734375	166.3945313	91	300	10	"{15, 430, 431, 446, 448}"	"RGBColor[0.7284765530986296, 0.7369787455445372, 0.2891281528337829]"
450	274.7421875	174.3007813	83	286	10	"{15, 430, 431, 446, 448}"	"RGBColor[0.3236907513330132, 0.6084355156715638, 0.7090565434326978]"
450	271.5078125	171.4257813	85	300	10	"{15, 430, 431, 446, 448}"	"RGBColor[0.3236907513330132, 0.6084355156715638, 0.7090565434326978]"
451	272.2265625	160.6445313	77	285	10	"{15, 430, 431, 446, 447}"	"RGBColor[0.6711469326392742, 0.7429832005289776, 0.3198457467900407]"
451	273.6640625	171.0664063	72	300	10	"{15, 430, 431, 446, 447}"	"RGBColor[0.6711469326392742, 0.7429832005289776, 0.3198457467900407]"
452	269.3515625	157.0507813	83	285	10	"{15, 430, 431, 446, 447}"	"RGBColor[0.8986180053295822, 0.42645245052785596, 0.1866174879599821]"
452	267.9140625	153.0976563	83	300	10	"{15, 430, 431, 446, 447}"	"RGBColor[0.8986180053295822, 0.42645245052785596, 0.1866174879599821]"
453	246.3515625	172.8632813	84	236	10	"{15, 430, 431, 445}"	"RGBColor[0.2535083249707827, 0.22041789495126632, 0.7643278145110978]"
453	248.8671875	179.6914063	78	300	10	"{15, 430, 431, 445}"	"RGBColor[0.2535083249707827, 0.22041789495126632, 0.7643278145110978]"
454	238.4453125	161.3632813	88	236	10	"{15, 430, 431, 445}"	"RGBColor[0.2694768510341703, 0.4950021076624071, 0.7972297060692755]"
454	235.5703125	162.0820313	91	292	10	"{15, 430, 431, 445}"	"RGBColor[0.2694768510341703, 0.4950021076624071, 0.7972297060692755]"
455	233.4140625	166.0351563	92	293	10	"{15, 430, 431, 445, 454}"	"RGBColor[0.9015210350955626, 0.547297149274393, 0.20977932635999996]"
455	234.8515625	163.1601563	93	300	10	"{15, 430, 431, 445, 454}"	"RGBColor[0.9015210350955626, 0.547297149274393, 0.20977932635999996]"
456	234.8515625	159.5664063	88	293	10	"{15, 430, 431, 445, 454}"	"RGBColor[0.27407449524454874, 0.5064290390012705, 0.7899673066925129]"
456	230.8984375	161.3632813	83	300	10	"{15, 430, 431, 445, 454}"	"RGBColor[0.27407449524454874, 0.5064290390012705, 0.7899673066925129]"
457	325.0546875	157.0507813	86	86	10	"{15, 429}"	"RGBColor[0.4097618871111974, 0.688506068668076, 0.570825621769932]"
457	327.2109375	155.9726563	89	156	10	"{15, 429}"	"RGBColor[0.4097618871111974, 0.688506068668076, 0.570825621769932]"
458	323.6171875	157.0507813	80	86	10	"{15, 429}"	"RGBColor[0.24801157755280412, 0.280897776171216, 0.788328765687695]"
458	323.6171875	161.3632813	79	140	10	"{15, 429}"	"RGBColor[0.24801157755280412, 0.280897776171216, 0.788328765687695]"
460	326.8515625	154.8945313	76	141	10	"{15, 429, 458}"	"RGBColor[0.41296648449111567, 0.690635475162128, 0.5659573707027862]"
460	329.3671875	155.2539063	70	198	10	"{15, 429, 458}"	"RGBColor[0.41296648449111567, 0.690635475162128, 0.5659573707027862]"
461	323.6171875	166.3945313	80	141	10	"{15, 429, 458}"	"RGBColor[0.32085352368908665, 0.11704168355994557, 0.6560740363473108]"
461	320.0234375	155.2539063	76	214	10	"{15, 429, 458}"	"RGBColor[0.32085352368908665, 0.11704168355994557, 0.6560740363473108]"
462	323.9765625	146.6289063	77	215	10	"{15, 429, 458, 461}"	"RGBColor[0.9027353382464494, 0.46220876829040297, 0.1935833352316975]"
462	329.7265625	143.3945313	74	285	10	"{15, 429, 458, 461}"	"RGBColor[0.9027353382464494, 0.46220876829040297, 0.1935833352316975]"
463	321.1015625	162.4414063	72	215	10	"{15, 429, 458, 461}"	"RGBColor[0.34757911271776143, 0.6391640718825419, 0.6679120469467401]"
463	314.2734375	164.5976563	67	269	10	"{15, 429, 458, 461}"	"RGBColor[0.34757911271776143, 0.6391640718825419, 0.6679120469467401]"
464	311.3984375	167.4726563	62	270	10	"{15, 429, 458, 461, 463}"	"RGBColor[0.27610230926795665, 0.18004517282799615, 0.7251246377859591]"
464	321.1015625	178.9726563	50	300	10	"{15, 429, 458, 461, 463}"	"RGBColor[0.27610230926795665, 0.18004517282799615, 0.7251246377859591]"
465	313.1953125	166.0351563	70	270	10	"{15, 429, 458, 461, 463}"	"RGBColor[0.25956719176393034, 0.44936624305488027, 0.806559960241354]"
465	320.7421875	167.8320313	62	300	10	"{15, 429, 458, 461, 463}"	"RGBColor[0.25956719176393034, 0.44936624305488027, 0.806559960241354]"
466	320.7421875	146.6289063	75	286	10	"{15, 429, 458, 461, 462}"	"RGBColor[0.32283639349619486, 0.6073365209607035, 0.710528060145316]"
466	322.5390625	151.6601563	73	300	10	"{15, 429, 458, 461, 462}"	"RGBColor[0.32283639349619486, 0.6073365209607035, 0.710528060145316]"
467	333.6796875	139.4414063	73	286	10	"{15, 429, 458, 461, 462}"	"RGBColor[0.24684057512611893, 0.30482793647201983, 0.7965955355266225]"
467	327.5703125	139.0820313	71	300	10	"{15, 429, 458, 461, 462}"	"RGBColor[0.24684057512611893, 0.30482793647201983, 0.7965955355266225]"
468	332.2421875	146.9882813	70	199	10	"{15, 429, 458, 460}"	"RGBColor[0.8308869153429037, 0.6946081320942694, 0.24804331034329188]"
468	329.0078125	140.1601563	64	266	10	"{15, 429, 458, 460}"	"RGBColor[0.8308869153429037, 0.6946081320942694, 0.24804331034329188]"
469	327.9296875	167.8320313	68	199	10	"{15, 429, 458, 460}"	"RGBColor[0.6723543147649541, 0.7429692282364165, 0.3191090585945934]"
469	317.1484375	173.9414063	54	252	10	"{15, 429, 458, 460}"	"RGBColor[0.6723543147649541, 0.7429692282364165, 0.3191090585945934]"
470	306.7265625	170.7070313	55	253	10	"{15, 429, 458, 460, 469}"	"RGBColor[0.9020920010809886, 0.5072885474179708, 0.20216396274361711]"
470	307.8046875	174.6601563	36	300	10	"{15, 429, 458, 460, 469}"	"RGBColor[0.9020920010809886, 0.5072885474179708, 0.20216396274361711]"
471	325.4140625	177.5351563	55	253	10	"{15, 429, 458, 460, 469}"	"RGBColor[0.24662023152850227, 0.37569626543724766, 0.8145218532633678]"
471	336.9140625	175.3789063	39	300	10	"{15, 429, 458, 460, 469}"	"RGBColor[0.24662023152850227, 0.37569626543724766, 0.8145218532633678]"
472	316.7890625	139.8007813	64	267	10	"{15, 429, 458, 460, 468}"	"RGBColor[0.5208919629324972, 0.7310145045158074, 0.434170023356958]"
472	311.0390625	142.3164063	57	300	10	"{15, 429, 458, 460, 468}"	"RGBColor[0.5208919629324972, 0.7310145045158074, 0.434170023356958]"
473	339.7890625	144.1132813	64	267	10	"{15, 429, 458, 460, 468}"	"RGBColor[0.8891559349609677, 0.6106340510334833, 0.22287292043655016]"
473	352.0078125	148.4257813	57	300	10	"{15, 429, 458, 460, 468}"	"RGBColor[0.8891559349609677, 0.6106340510334833, 0.22287292043655016]"
475	333.3203125	155.9726563	89	157	10	"{15, 429, 457}"	"RGBColor[0.9018935548771899, 0.5211940257833351, 0.20481077540635442]"
475	336.1953125	153.4570313	85	223	10	"{15, 429, 457}"	"RGBColor[0.9018935548771899, 0.5211940257833351, 0.20481077540635442]"
476	316.4296875	156.6914063	89	157	10	"{15, 429, 457}"	"RGBColor[0.24709850954519372, 0.2995568867671724, 0.794774630268497]"
476	305.2890625	155.2539063	83	222	10	"{15, 429, 457}"	"RGBColor[0.24709850954519372, 0.2995568867671724, 0.794774630268497]"
477	309.2421875	161.3632813	84	223	10	"{15, 429, 457, 476}"	"RGBColor[0.32943062365162334, 0.6158189433728402, 0.6991703836982891]"
477	303.8515625	166.7539063	79	275	10	"{15, 429, 457, 476}"	"RGBColor[0.32943062365162334, 0.6158189433728402, 0.6991703836982891]"
478	304.5703125	146.9882813	84	223	10	"{15, 429, 457, 476}"	"RGBColor[0.902261617415585, 0.49540322925116104, 0.1999016737523279]"
478	301.6953125	147.3476563	85	294	10	"{15, 429, 457, 476}"	"RGBColor[0.902261617415585, 0.49540322925116104, 0.1999016737523279]"
479	306.3671875	167.1132813	77	276	10	"{15, 429, 457, 476, 477}"	"RGBColor[0.2720059674738409, 0.5012879441868753, 0.7932347354245782]"
479	306.7265625	163.8789063	75	300	10	"{15, 429, 457, 476, 477}"	"RGBColor[0.2720059674738409, 0.5012879441868753, 0.7932347354245782]"
480	304.5703125	164.2382813	83	276	10	"{15, 429, 457, 476, 477}"	"RGBColor[0.9006655909696692, 0.5836430452821831, 0.21672801262880065]"
480	300.2578125	164.9570313	82	300	10	"{15, 429, 457, 476, 477}"	"RGBColor[0.9006655909696692, 0.5836430452821831, 0.21672801262880065]"
481	337.9921875	153.8164063	83	224	10	"{15, 429, 457, 475}"	"RGBColor[0.9028263655370731, 0.4558303241771017, 0.19236924203734188]"
481	345.8984375	155.2539063	80	285	10	"{15, 429, 457, 475}"	"RGBColor[0.9028263655370731, 0.4558303241771017, 0.19236924203734188]"
482	335.8359375	154.1757813	87	224	10	"{15, 429, 457, 475}"	"RGBColor[0.3034979837055235, 0.13109241014125725, 0.6775899731445117]"
482	339.7890625	148.7851563	90	297	10	"{15, 429, 457, 475}"	"RGBColor[0.3034979837055235, 0.13109241014125725, 0.6775899731445117]"
483	332.2421875	153.8164063	89	298	10	"{15, 429, 457, 475, 482}"	"RGBColor[0.30786224782026933, 0.12329399707432281, 0.6700174699899016]"
483	331.5234375	156.3320313	87	300	10	"{15, 429, 457, 475, 482}"	"RGBColor[0.30786224782026933, 0.12329399707432281, 0.6700174699899016]"
484	344.8203125	146.9882813	89	298	10	"{15, 429, 457, 475, 482}"	"RGBColor[0.45297692799711614, 0.7096195122800724, 0.512739293859352]"
484	350.2109375	146.2695313	87	300	10	"{15, 429, 457, 475, 482}"	"RGBColor[0.45297692799711614, 0.7096195122800724, 0.512739293859352]"
485	349.1328125	147.3476563	80	286	10	"{15, 429, 457, 475, 481}"	"RGBColor[0.3826137059578306, 0.670466512868666, 0.6120676706772792]"
485	352.7265625	144.1132813	74	300	10	"{15, 429, 457, 475, 481}"	"RGBColor[0.3826137059578306, 0.670466512868666, 0.6120676706772792]"
486	340.1484375	161.7226563	80	286	10	"{15, 429, 457, 475, 481}"	"RGBColor[0.2589160634640453, 0.44566123381669015, 0.8069603796272964]"
486	336.9140625	162.8007813	75	300	10	"{15, 429, 457, 475, 481}"	"RGBColor[0.2589160634640453, 0.44566123381669015, 0.8069603796272964]"
488	300.2578125	145.9101563	82	295	10	"{15, 429, 457, 476, 478}"	"RGBColor[0.35166564215565327, 0.1153480469843848, 0.6296620295149358]"
488	301.6953125	148.4257813	81	300	10	"{15, 429, 457, 476, 478}"	"RGBColor[0.35166564215565327, 0.1153480469843848, 0.6296620295149358]"
489	299.1796875	146.9882813	86	295	10	"{15, 429, 457, 476, 478}"	"RGBColor[0.8765647970178089, 0.2811589259774853, 0.15837351584952464]"
489	302.0546875	143.3945313	87	300	10	"{15, 429, 457, 476, 478}"	"RGBColor[0.8765647970178089, 0.2811589259774853, 0.15837351584952464]"
490	432.5078125	144.4726563	87	26	10	{16}	"RGBColor[0.8641602586828727, 0.18424353783550432, 0.14142220124520397]"
490	405.9140625	152.0195313	91	133	10	{16}	"RGBColor[0.8641602586828727, 0.18424353783550432, 0.14142220124520397]"
491	461.2578125	141.2382813	87	26	10	{16}	"RGBColor[0.2997589944562495, 0.5702649940111589, 0.7493962919440357]"
491	556.4921875	130.4570313	89	123	10	{16}	"RGBColor[0.2997589944562495, 0.5702649940111589, 0.7493962919440357]"
492	539.6015625	135.4882813	89	124	10	"{16, 491}"	"RGBColor[0.9012363129600207, 0.5672481355877133, 0.21357686009603633]"
492	471.3203125	142.6757813	88	278	10	"{16, 491}"	"RGBColor[0.9012363129600207, 0.5672481355877133, 0.21357686009603633]"
493	571.2265625	131.1757813	89	124	10	"{16, 491}"	"RGBColor[0.8451398689626004, 0.6841943801688072, 0.24302833246266115]"
493	602.1328125	109.2539063	94	300	10	"{16, 491}"	"RGBColor[0.8451398689626004, 0.6841943801688072, 0.24302833246266115]"
494	467.7265625	145.1914063	86	279	10	"{16, 491, 492}"	"RGBColor[0.6430040097671071, 0.7433088813085162, 0.3370172442176957]"
494	447.9609375	144.1132813	82	300	10	"{16, 491, 492}"	"RGBColor[0.6430040097671071, 0.7433088813085162, 0.3370172442176957]"
495	476.3515625	141.9570313	89	279	10	"{16, 491, 492}"	"RGBColor[0.2889533534224581, 0.543408779716279, 0.766464789878735]"
495	473.8359375	142.6757813	96	300	10	"{16, 491, 492}"	"RGBColor[0.2889533534224581, 0.543408779716279, 0.766464789878735]"
496	405.1953125	151.6601563	89	134	10	"{16, 490}"	"RGBColor[0.2605189113938879, 0.4547816581455495, 0.8059746885062994]"
496	400.5234375	153.8164063	83	293	10	"{16, 490}"	"RGBColor[0.2605189113938879, 0.4547816581455495, 0.8059746885062994]"
497	405.9140625	153.0976563	92	134	10	"{16, 490}"	"RGBColor[0.8577379889331401, 0.13406700173702954, 0.1326459040496107]"
497	403.3984375	145.5507813	95	289	10	"{16, 490}"	"RGBColor[0.8577379889331401, 0.13406700173702954, 0.1326459040496107]"
498	409.8671875	144.4726563	95	290	10	"{16, 490, 497}"	"RGBColor[0.3860250938445473, 0.672733328527078, 0.606885274653358]"
498	414.5390625	144.1132813	95	300	10	"{16, 490, 497}"	"RGBColor[0.3860250938445473, 0.672733328527078, 0.606885274653358]"
499	394.0546875	146.6289063	95	290	10	"{16, 490, 497}"	"RGBColor[0.24648893202652128, 0.3120139811379248, 0.7990779834734211]"
499	383.9921875	145.9101563	93	300	10	"{16, 490, 497}"	"RGBColor[0.24648893202652128, 0.3120139811379248, 0.7990779834734211]"
500	392.6171875	155.6132813	80	294	10	"{16, 490, 496}"	"RGBColor[0.4198338387130732, 0.11160107479534383, 0.5712285636310863]"
500	391.8984375	156.6914063	78	300	10	"{16, 490, 496}"	"RGBColor[0.4198338387130732, 0.11160107479534383, 0.5712285636310863]"
501	406.6328125	149.8632813	84	294	10	"{16, 490, 496}"	"RGBColor[0.31818994370097836, 0.601359606453501, 0.7185309463287743]"
501	403.0390625	146.6289063	87	300	10	"{16, 490, 496}"	"RGBColor[0.31818994370097836, 0.601359606453501, 0.7185309463287743]"
502	579.4921875	101.3476563	94	6	10	{18}	"RGBColor[0.7769401904106457, 0.7253743490065873, 0.26837093944919244]"
502	398.3671875	134.4101563	94	137	10	{18}	"RGBColor[0.7769401904106457, 0.7253743490065873, 0.26837093944919244]"
503	607.5234375	97.03515625	94	6	10	{18}	"RGBColor[0.252689271277876, 0.22188144501454127, 0.7657489674272046]"
503	735.1015625	87.33203125	98	300	10	{18}	"RGBColor[0.252689271277876, 0.22188144501454127, 0.7657489674272046]"
504	404.1171875	132.9726563	94	138	10	"{18, 502}"	"RGBColor[0.9022004879875773, 0.499686676968354, 0.20071699871707555]"
504	439.6953125	124.7070313	90	268	10	"{18, 502}"	"RGBColor[0.9022004879875773, 0.499686676968354, 0.20071699871707555]"
505	390.1015625	134.7695313	94	138	10	"{18, 502}"	"RGBColor[0.2659239096110956, 0.19823274415676972, 0.7427853387618789]"
505	349.8515625	130.0976563	90	228	10	"{18, 502}"	"RGBColor[0.2659239096110956, 0.19823274415676972, 0.7427853387618789]"
506	348.0546875	130.8164063	88	229	10	"{18, 502, 505}"	"RGBColor[0.34787505460984913, 0.6395447537936924, 0.6674023267552656]"
506	349.8515625	123.2695313	82	300	10	"{18, 502, 505}"	"RGBColor[0.34787505460984913, 0.6395447537936924, 0.6674023267552656]"
507	352.0078125	129.7382813	92	229	10	"{18, 502, 505}"	"RGBColor[0.9027612355921804, 0.4603940952259171, 0.19323792463023462]"
507	336.1953125	127.9414063	95	300	10	"{18, 502, 505}"	"RGBColor[0.9027612355921804, 0.4603940952259171, 0.19323792463023462]"
508	451.5546875	122.5507813	90	269	10	"{18, 502, 504}"	"RGBColor[0.24670000994406505, 0.3761502155523332, 0.8144727925418837]"
508	479.5859375	117.8789063	98	300	10	"{18, 502, 504}"	"RGBColor[0.24670000994406505, 0.3761502155523332, 0.8144727925418837]"
509	435.0234375	124.7070313	90	269	10	"{18, 502, 504}"	"RGBColor[0.4646983363184071, 0.7135564749242477, 0.49876490673730467]"
509	408.4296875	123.6289063	91	300	10	"{18, 502, 504}"	"RGBColor[0.4646983363184071, 0.7135564749242477, 0.49876490673730467]"
510	215.8046875	152.0195313	89	93	10	{17}	"RGBColor[0.6180111362369751, 0.7435981084997066, 0.35226672862561437]"
510	254.6171875	142.3164063	90	196	10	{17}	"RGBColor[0.6180111362369751, 0.7435981084997066, 0.35226672862561437]"
511	187.4140625	156.6914063	89	93	10	{17}	"RGBColor[0.5018187758192838, 0.7260244121929179, 0.4545095256852215]"
511	139.6171875	157.0507813	94	264	10	{17}	"RGBColor[0.5018187758192838, 0.7260244121929179, 0.4545095256852215]"
512	147.8828125	157.4101563	94	265	10	"{17, 511}"	"RGBColor[0.6562009020556967, 0.743156161770906, 0.32896511676043466]"
512	169.0859375	153.4570313	90	300	10	"{17, 511}"	"RGBColor[0.6562009020556967, 0.743156161770906, 0.32896511676043466]"
513	128.8359375	159.2070313	94	265	10	"{17, 511}"	"RGBColor[0.8781967587551027, 0.29379109457832786, 0.16059537657902917]"
