0 0 0          
0 -2 0          
3 2 0          
ObjectID X Y Z Timepoint Radius Precursors Color Lineage TrackID TrackColor TrackGroup Layer DivisionType
10 1.23346 -1.21243 0 179 0.10423 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21234 0 180 0.104303 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21225 0 181 0.104375 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21216 0 182 0.104448 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21208 0 183 0.10452 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21199 0 184 0.104593 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.2119 0 185 0.104666 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21181 0 186 0.104738 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21172 0 187 0.104811 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21163 0 188 0.104884 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21154 0 189 0.104956 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21145 0 190 0.105029 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21136 0 191 0.105101 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21127 0 192 0.105174 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21118 0 193 0.105247 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21109 0 194 0.105319 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21101 0 195 0.105392 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21092 0 196 0.105465 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21083 0 197 0.105537 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21074 0 198 0.10561 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21065 0 199 0.105682 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21056 0 200 0.105755 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21047 0 201 0.105828 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21038 0 202 0.1059 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21029 0 203 0.105973 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.2102 0 204 0.106046 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21011 0 205 0.106118 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.21002 0 206 0.106191 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.20994 0 207 0.106264 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.20985 0 208 0.106336 {7} Color 7 TrackId TrackColor 0 0 -
10 1.23346 -1.20976 0 209 0.106409 {7} Color 7 TrackId TrackColor 0 0 -
