0 0 0          
0 -2 0          
3 2 0          
ObjectID X Y Z Timepoint Radius Precursors Color Lineage TrackID TrackColor TrackGroup Layer DivisionType
1 0 -1.135 0 1 1.17 {} Color 1 TrackId TrackColor 0 0 0
2 0.750003 -1.135 0 2 0.584984 {1} Color 1 TrackId TrackColor 0 0 0
3 -0.749997 -1.135 0 2 0.584989 {1} Color 1 TrackId TrackColor 0 0 0
4 -1.12559 -1.13431 0 3 0.293074 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
5 -0.376779 -1.13277 0 3 0.295375 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
6 1.1244 -1.13424 0 3 0.294111 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
7 0.373218 -1.1327 0 3 0.296412 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
87 -1.08654 0.252437 0 239 0.0570057 "{1, 3, 5, 12, 19, 28, 49}" Color 1 TrackId TrackColor 0 4 -
87 -1.09032 0.257543 0 240 0.0572377 "{1, 3, 5, 12, 19, 28, 49}" Color 1 TrackId TrackColor 0 4 -
87 -1.09411 0.262649 0 241 0.0574701 "{1, 3, 5, 12, 19, 28, 49}" Color 1 TrackId TrackColor 0 4 -
87 -1.09789 0.267754 0 242 0.0577027 "{1, 3, 5, 12, 19, 28, 49}" Color 1 TrackId TrackColor 0 4 -
87 -1.10168 0.27286 0 243 0.0579357 "{1, 3, 5, 12, 19, 28, 49}" Color 1 TrackId TrackColor 0 4 -
87 -1.10546 0.277965 0 244 0.0581691 "{1, 3, 5, 12, 19, 28, 49}" Color 1 TrackId TrackColor 0 4 -
87 -1.10925 0.283071 0 245 0.0584027 "{1, 3, 5, 12, 19, 28, 49}" Color 1 TrackId TrackColor 0 4 -
87 -1.11303 0.288177 0 246 0.0586367 "{1, 3, 5, 12, 19, 28, 49}" Color 1 TrackId TrackColor 0 4 -
87 -1.11682 0.293282 0 247 0.058871 "{1, 3, 5, 12, 19, 28, 49}" Color 1 TrackId TrackColor 0 4 -
87 -1.12061 0.298388 0 248 0.0591056 "{1, 3, 5, 12, 19, 28, 49}" Color 1 TrackId TrackColor 0 4 -
87 -1.12439 0.303494 0 249 0.0593405 "{1, 3, 5, 12, 19, 28, 49}" Color 1 TrackId TrackColor 0 4 -
87 -1.12818 0.308599 0 250 0.0595757 "{1, 3, 5, 12, 19, 28, 49}" Color 1 TrackId TrackColor 0 4 -
88 -0.0536114 -0.983824 0 202 0.0385941 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0537298 -0.982586 0 203 0.0387412 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0538482 -0.981349 0 204 0.0388883 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0539665 -0.980112 0 205 0.0390354 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0540849 -0.978875 0 206 0.0391825 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0542032 -0.977638 0 207 0.0393297 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0543216 -0.976401 0 208 0.0394769 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0544399 -0.975163 0 209 0.0396242 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0545583 -0.973926 0 210 0.0397714 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0546766 -0.972689 0 211 0.0399187 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.054795 -0.971452 0 212 0.0400661 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0549134 -0.970215 0 213 0.0402134 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0550317 -0.968978 0 214 0.0403608 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0551501 -0.96774 0 215 0.0405083 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0552684 -0.966503 0 216 0.0406557 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0553868 -0.965266 0 217 0.0408032 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0555051 -0.964029 0 218 0.0409507 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0556235 -0.962792 0 219 0.0410983 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0557419 -0.961555 0 220 0.0412459 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0558602 -0.960317 0 221 0.0413935 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0559786 -0.95908 0 222 0.0415411 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0560969 -0.957843 0 223 0.0416888 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0562153 -0.956606 0 224 0.0418365 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0563336 -0.955369 0 225 0.0419842 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.056452 -0.954132 0 226 0.042132 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0565704 -0.952894 0 227 0.0422798 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0566887 -0.951657 0 228 0.0424276 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0568071 -0.95042 0 229 0.0425755 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0569254 -0.949183 0 230 0.0427234 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0570438 -0.947946 0 231 0.0428713 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0571621 -0.946709 0 232 0.0430193 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0572805 -0.945471 0 233 0.0431673 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0573989 -0.944234 0 234 0.0433153 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0575172 -0.942997 0 235 0.0434633 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0576356 -0.94176 0 236 0.0436114 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0577539 -0.940523 0 237 0.0437595 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0578723 -0.939286 0 238 0.0439076 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0579906 -0.938048 0 239 0.0440558 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.058109 -0.936811 0 240 0.044204 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0582273 -0.935574 0 241 0.0443522 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0583457 -0.934337 0 242 0.0445005 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0584641 -0.9331 0 243 0.0446488 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0585824 -0.931863 0 244 0.0447971 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0587008 -0.930625 0 245 0.0449455 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0588191 -0.929388 0 246 0.0450939 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0589375 -0.928151 0 247 0.0452423 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0590558 -0.926914 0 248 0.0453907 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0591742 -0.925677 0 249 0.0455392 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
88 -0.0592926 -0.92444 0 250 0.0456877 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 1 -
89 -0.0425724 -1.19685 0 202 0.0459429 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0598753 -1.18394 0 203 0.0467776 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0598922 -1.18343 0 204 0.0469414 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0599092 -1.18293 0 205 0.0471052 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0599261 -1.18242 0 206 0.047269 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0599431 -1.18191 0 207 0.0474328 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.05996 -1.1814 0 208 0.0475966 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0599769 -1.18089 0 209 0.0477604 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0599939 -1.18039 0 210 0.0479241 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0600108 -1.17988 0 211 0.0480879 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0600278 -1.17937 0 212 0.0482518 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0600447 -1.17886 0 213 0.0484156 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0600617 -1.17835 0 214 0.0485794 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0600786 -1.17785 0 215 0.0487432 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0600955 -1.17734 0 216 0.048907 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0601125 -1.17683 0 217 0.0490708 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0601294 -1.17632 0 218 0.0492346 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0601464 -1.17581 0 219 0.0493985 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0601633 -1.17531 0 220 0.0495623 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0601803 -1.1748 0 221 0.0497261 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0601972 -1.17429 0 222 0.04989 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0602142 -1.17378 0 223 0.0500538 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0602311 -1.17327 0 224 0.0502176 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.060248 -1.17277 0 225 0.0503815 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.060265 -1.17226 0 226 0.0505453 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0602819 -1.17175 0 227 0.0507092 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0602989 -1.17124 0 228 0.050873 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0603158 -1.17073 0 229 0.0510369 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0603328 -1.17022 0 230 0.0512008 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0603497 -1.16972 0 231 0.0513646 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0603666 -1.16921 0 232 0.0515285 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0603836 -1.1687 0 233 0.0516924 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0604005 -1.16819 0 234 0.0518562 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0604175 -1.16768 0 235 0.0520201 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0604344 -1.16718 0 236 0.052184 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0604514 -1.16667 0 237 0.0523479 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0604683 -1.16616 0 238 0.0525118 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0604853 -1.16565 0 239 0.0526757 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0605022 -1.16514 0 240 0.0528396 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0605191 -1.16464 0 241 0.0530034 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0605361 -1.16413 0 242 0.0531674 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.060553 -1.16362 0 243 0.0533313 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.06057 -1.16311 0 244 0.0534952 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0605869 -1.1626 0 245 0.0536591 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0606039 -1.1621 0 246 0.053823 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0606208 -1.16159 0 247 0.0539869 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0606378 -1.16108 0 248 0.0541508 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0606547 -1.16057 0 249 0.0543147 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
89 -0.0606716 -1.16006 0 250 0.0544787 "{1, 3, 5, 12, 18, 35, 59}" Color 1 TrackId TrackColor 0 0 -
90 -0.653125 -0.388629 0 202 0.0231746 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.654848 -0.385372 0 203 0.0232697 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.656571 -0.382115 0 204 0.023365 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.658294 -0.378858 0 205 0.0234604 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.660017 -0.375602 0 206 0.0235559 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.661739 -0.372345 0 207 0.0236515 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.663462 -0.369088 0 208 0.0237473 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.665185 -0.365832 0 209 0.0238432 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.666908 -0.362575 0 210 0.0239392 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.668631 -0.359318 0 211 0.0240354 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.670353 -0.356062 0 212 0.0241316 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.672076 -0.352805 0 213 0.024228 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.673799 -0.349548 0 214 0.0243245 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.675522 -0.346292 0 215 0.0244212 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.677245 -0.343035 0 216 0.024518 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.678967 -0.339778 0 217 0.0246149 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.68069 -0.336522 0 218 0.0247119 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.682413 -0.333265 0 219 0.0248091 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.684136 -0.330008 0 220 0.0249063 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.685859 -0.326752 0 221 0.0250038 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.687581 -0.323495 0 222 0.0251013 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.689304 -0.320238 0 223 0.0251989 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.691027 -0.316982 0 224 0.0252967 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.69275 -0.313725 0 225 0.0253946 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.694473 -0.310468 0 226 0.0254927 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.696195 -0.307211 0 227 0.0255909 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.697918 -0.303955 0 228 0.0256892 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.699641 -0.300698 0 229 0.0257876 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.701364 -0.297441 0 230 0.0258861 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.703087 -0.294185 0 231 0.0259848 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.704809 -0.290928 0 232 0.0260836 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.706532 -0.287671 0 233 0.0261825 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.708255 -0.284415 0 234 0.0262816 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.709978 -0.281158 0 235 0.0263807 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.711701 -0.277901 0 236 0.0264801 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.713423 -0.274645 0 237 0.0265795 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.715146 -0.271388 0 238 0.026679 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.716869 -0.268131 0 239 0.0267787 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.718592 -0.264875 0 240 0.0268785 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.720315 -0.261618 0 241 0.0269785 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.722037 -0.258361 0 242 0.0270785 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.72376 -0.255105 0 243 0.0271787 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.725483 -0.251848 0 244 0.027279 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.727206 -0.248591 0 245 0.0273795 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.728929 -0.245335 0 246 0.0274801 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.730651 -0.242078 0 247 0.0275808 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.732374 -0.238821 0 248 0.0276816 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.734097 -0.235564 0 249 0.0277825 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
90 -0.73582 -0.232308 0 250 0.0278836 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 2 -
91 -0.724574 -0.221877 0 202 0.0346895 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.727103 -0.21791 0 203 0.0348186 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.729631 -0.213944 0 204 0.0349477 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.732159 -0.209978 0 205 0.0350769 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.734688 -0.206012 0 206 0.0352061 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.737216 -0.202046 0 207 0.0353353 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.739744 -0.198079 0 208 0.0354646 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.742273 -0.194113 0 209 0.0355939 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.744801 -0.190147 0 210 0.0357233 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.747329 -0.186181 0 211 0.0358527 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.749858 -0.182215 0 212 0.0359822 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.752386 -0.178249 0 213 0.0361117 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.754914 -0.174282 0 214 0.0362413 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.757443 -0.170316 0 215 0.0363709 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.759971 -0.16635 0 216 0.0365005 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.762499 -0.162384 0 217 0.0366302 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.765028 -0.158418 0 218 0.0367599 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.767556 -0.154451 0 219 0.0368897 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.770084 -0.150485 0 220 0.0370195 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.772613 -0.146519 0 221 0.0371494 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.775141 -0.142553 0 222 0.0372793 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.77767 -0.138587 0 223 0.0374092 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.780198 -0.13462 0 224 0.0375392 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.782726 -0.130654 0 225 0.0376692 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.785255 -0.126688 0 226 0.0377993 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.787783 -0.122722 0 227 0.0379294 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.790311 -0.118756 0 228 0.0380596 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.79284 -0.114789 0 229 0.0381898 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.795368 -0.110823 0 230 0.03832 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.797896 -0.106857 0 231 0.0384503 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.800425 -0.102891 0 232 0.0385807 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.802953 -0.0989247 0 233 0.038711 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.805481 -0.0949585 0 234 0.0388415 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.80801 -0.0909923 0 235 0.0389719 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.810538 -0.0870261 0 236 0.0391024 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.813066 -0.0830599 0 237 0.039233 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.815595 -0.0790937 0 238 0.0393636 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.818123 -0.0751276 0 239 0.0394942 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
91 -0.820651 -0.0711614 0 240 0.0396249 "{1, 3, 5, 12, 19, 28, 48}" Color 1 TrackId TrackColor 0 3 -
