0 0 0          
0 -2 0          
3 2 0          
ObjectID X Y Z Timepoint Radius Precursors Color Lineage TrackID TrackColor TrackGroup Layer DivisionType
1 0 -1.135 0 1 1.17 {} Color 1 TrackId TrackColor 0 0 0
2 -0.750003 -1.135 0 2 0.584984 {1} Color 1 TrackId TrackColor 0 0 0
3 0.749997 -1.135 0 2 0.584989 {1} Color 1 TrackId TrackColor 0 0 0
4 1.125 -1.13423 0 3 0.29365 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
5 0.374998 -1.1327 0 3 0.295957 "{1, 3}" Color 1 TrackId TrackColor 0 0 0
6 -1.125 -1.13424 0 3 0.293631 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
7 -0.375007 -1.13271 0 3 0.295939 "{1, 2}" Color 1 TrackId TrackColor 0 0 0
96 -0.0498952 -0.836154 0 242 0.0392581 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 1 -
96 -0.0498952 -0.834605 0 243 0.039385 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 1 -
96 -0.0498952 -0.833056 0 244 0.0395119 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 1 -
96 -0.0498952 -0.831507 0 245 0.0396388 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 1 -
96 -0.0498952 -0.829958 0 246 0.0397657 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 1 -
96 -0.0498952 -0.828409 0 247 0.0398926 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 1 -
96 -0.0498952 -0.82686 0 248 0.0400195 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 1 -
96 -0.0498952 -0.825311 0 249 0.0401464 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 1 -
96 -0.0498952 -0.823762 0 250 0.0402733 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 1 -
97 -0.0345417 -0.752389 0 206 0.0239374 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.750314 0 207 0.0240292 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.748239 0 208 0.024121 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.746164 0 209 0.0242128 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.744089 0 210 0.0243046 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.742014 0 211 0.0243964 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.739939 0 212 0.0244882 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.737864 0 213 0.0245799 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.735789 0 214 0.0246717 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.733715 0 215 0.0247635 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.73164 0 216 0.0248553 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.729565 0 217 0.0249471 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.72749 0 218 0.0250389 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.725415 0 219 0.0251307 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.72334 0 220 0.0252225 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.721265 0 221 0.0253143 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.71919 0 222 0.0254061 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.717115 0 223 0.0254979 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.71504 0 224 0.0255896 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.712965 0 225 0.0256814 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.710891 0 226 0.0257732 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.708816 0 227 0.025865 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.706741 0 228 0.0259568 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.704666 0 229 0.0260486 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.702591 0 230 0.0261404 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.700516 0 231 0.0262322 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.698441 0 232 0.026324 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0345417 -0.696366 0 233 0.0264158 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.696395 0 234 0.0272164 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.694326 0 235 0.0273106 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.692257 0 236 0.0274048 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.690189 0 237 0.0274989 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.68812 0 238 0.0275931 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.686051 0 239 0.0276873 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.683982 0 240 0.0277815 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.681914 0 241 0.0278757 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.679845 0 242 0.0279699 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.677776 0 243 0.028064 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.675707 0 244 0.0281582 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.673639 0 245 0.0282524 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.67157 0 246 0.0283466 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.669501 0 247 0.0284408 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.667432 0 248 0.028535 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.665364 0 249 0.0286291 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
97 -0.0175963 -0.663295 0 250 0.0287233 "{1, 2, 7, 8, 19, 30, 49}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.753538 0 209 0.0297721 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.751575 0 210 0.0298756 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.749611 0 211 0.029979 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.747648 0 212 0.0300825 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.745684 0 213 0.030186 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.743721 0 214 0.0302894 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.741757 0 215 0.0303929 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.739793 0 216 0.0304964 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.73783 0 217 0.0305998 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.735866 0 218 0.0307033 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.733903 0 219 0.0308067 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.731939 0 220 0.0309102 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.729976 0 221 0.0310137 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.728012 0 222 0.0311171 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.726048 0 223 0.0312206 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.724085 0 224 0.0313241 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.722121 0 225 0.0314275 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.720158 0 226 0.031531 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.718194 0 227 0.0316345 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.716231 0 228 0.0317379 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.714267 0 229 0.0318414 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.712303 0 230 0.0319449 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.71034 0 231 0.0320483 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.708376 0 232 0.0321518 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.706413 0 233 0.0322553 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.704449 0 234 0.0323587 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.702486 0 235 0.0324622 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.700522 0 236 0.0325657 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.698559 0 237 0.0326691 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.696595 0 238 0.0327726 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.694631 0 239 0.0328761 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.692668 0 240 0.0329795 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.690704 0 241 0.033083 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.688741 0 242 0.0331865 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.686777 0 243 0.0332899 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.684814 0 244 0.0333934 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.68285 0 245 0.0334969 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.680886 0 246 0.0336003 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.678923 0 247 0.0337038 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.676959 0 248 0.0338073 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.674996 0 249 0.0339107 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
98 -0.220349 -0.673032 0 250 0.0340142 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 2 -
99 -0.239759 -0.898214 0 209 0.02706 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.896767 0 210 0.0271547 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.89532 0 211 0.0272494 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.893873 0 212 0.027344 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.892425 0 213 0.0274387 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.890978 0 214 0.0275334 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.889531 0 215 0.027628 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.888084 0 216 0.0277227 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.886637 0 217 0.0278173 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.88519 0 218 0.027912 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.883742 0 219 0.0280067 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.882295 0 220 0.0281013 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.880848 0 221 0.028196 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.879401 0 222 0.0282906 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.877954 0 223 0.0283853 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.876507 0 224 0.02848 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.875059 0 225 0.0285746 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.873612 0 226 0.0286693 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.872165 0 227 0.028764 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.870718 0 228 0.0288586 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.869271 0 229 0.0289533 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.867824 0 230 0.0290479 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.866377 0 231 0.0291426 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.864929 0 232 0.0292373 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.863482 0 233 0.0293319 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.862035 0 234 0.0294266 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.860588 0 235 0.0295212 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.859141 0 236 0.0296159 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.857694 0 237 0.0297106 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.856246 0 238 0.0298052 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.854799 0 239 0.0298999 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.853352 0 240 0.0299946 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.851905 0 241 0.0300892 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.850458 0 242 0.0301839 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.849011 0 243 0.0302785 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.847563 0 244 0.0303732 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.846116 0 245 0.0304679 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.844669 0 246 0.0305625 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.843222 0 247 0.0306572 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.841775 0 248 0.0307518 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.840328 0 249 0.0308465 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
99 -0.239759 -0.83888 0 250 0.0309412 "{1, 2, 7, 8, 19, 31, 46}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.95569 0 215 0.0270766 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.954468 0 216 0.027169 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.953246 0 217 0.0272613 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.952024 0 218 0.0273537 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.950801 0 219 0.027446 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.949579 0 220 0.0275383 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.948357 0 221 0.0276307 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.947135 0 222 0.027723 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.945912 0 223 0.0278154 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.94469 0 224 0.0279077 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.943468 0 225 0.0280001 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.942246 0 226 0.0280924 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.941023 0 227 0.0281848 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.939801 0 228 0.0282771 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.938579 0 229 0.0283694 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.937357 0 230 0.0284618 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.936134 0 231 0.0285541 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.934912 0 232 0.0286465 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.93369 0 233 0.0287388 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.932468 0 234 0.0288312 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.931245 0 235 0.0289235 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.930023 0 236 0.0290159 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.928801 0 237 0.0291082 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.927579 0 238 0.0292005 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.926356 0 239 0.0292929 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.925134 0 240 0.0293852 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.923912 0 241 0.0294776 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.92269 0 242 0.0295699 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.921467 0 243 0.0296623 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.920245 0 244 0.0297546 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.919023 0 245 0.029847 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.917801 0 246 0.0299393 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.916579 0 247 0.0300317 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.915356 0 248 0.030124 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.914134 0 249 0.0302163 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
100 0.243941 -0.912912 0 250 0.0303087 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.977289 0 215 0.0300583 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.976091 0 216 0.0301643 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.974893 0 217 0.0302703 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.973695 0 218 0.0303763 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.972498 0 219 0.0304823 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.9713 0 220 0.0305883 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.970102 0 221 0.0306943 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.968904 0 222 0.0308003 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.967707 0 223 0.0309063 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.966509 0 224 0.0310123 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.965311 0 225 0.0311183 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.964113 0 226 0.0312243 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.962916 0 227 0.0313303 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.961718 0 228 0.0314363 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.96052 0 229 0.0315423 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.959323 0 230 0.0316483 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.0957878 -0.958125 0 231 0.0317543 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.104074 -0.97537 0 232 0.0327407 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.104074 -0.974236 0 233 0.0328494 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.104074 -0.973101 0 234 0.0329582 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.104074 -0.971966 0 235 0.0330669 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.104074 -0.970831 0 236 0.0331756 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.104074 -0.969697 0 237 0.0332844 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.104074 -0.968562 0 238 0.0333931 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.104074 -0.967427 0 239 0.0335019 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
101 0.104074 -0.966292 0 240 0.0336106 "{1, 3, 5, 12, 16, 28, 63}" Color 1 TrackId TrackColor 0 1 -
